institution_id,district_tr,district_eng,institution_name,latitude,longitude,neighborhood_tr,neighborhood_eng,institution_type_tr,institution_type_eng,care_type
2031,Küçükçekmece,Kucukcekmece,Şehit Çavuş K. Demirel Parkı,41.0232878970873,28.7967559597416,İNÖNÜ,INONU,Park,Park,genellestirilmis
2032,Küçükçekmece,Kucukcekmece,Park,41.0253086960392,28.7980954483485,İNÖNÜ,INONU,Park,Park,genellestirilmis
2033,Sariyer,Sariyer,Üç Fıdan Parkı,41.2182151660371,29.023613226754,USKUMRUKÖY,USKUMRUKOY,Park,Park,genellestirilmis
2034,Tuzla,Tuzla,Anadolu Parkı,40.8327147885465,29.3012854627657,YAYLA,YAYLA,Park,Park,genellestirilmis
2035,Ataşehi̇r,Atasehir,Buhara Parkı,41.0018992711286,29.0740248251823,FETİH,FETIH,Park,Park,genellestirilmis
2036,Beyli̇kdüzü,Beylikduzu,Neşet Ertaş Parkı,40.9809578292077,28.6284766669118,DEREAĞZI,DEREAGZI,Park,Park,genellestirilmis
2037,Bağcilar,Bagcilar,5/4 Sok. Parkı,41.0368467818294,28.8602296479809,ÇINAR,CINAR,Park,Park,genellestirilmis
2038,Sariyer,Sariyer,Yeni Mah. Parkı,41.171049699569,29.0609822214232,SARIYER YENİMAHALLE,SARIYER YENIMAHALLE,Park,Park,genellestirilmis
2039,Şi̇şli̇,Sisli,Fulya Camii Parkı,41.0601356654641,29.0011004664608,FULYA,FULYA,Park,Park,genellestirilmis
2040,Avcilar,Avcilar,Şehit J. Er Erdoğan Akçıkrık Parkı,40.981609238635,28.7092266577236,CİHANGİR,CIHANGIR,Park,Park,genellestirilmis
2041,Esenler,Esenler,Deprem Parkı,41.0517193541522,28.8682193001269,BİRLİK,BIRLIK,Park,Park,genellestirilmis
2042,Beşi̇ktaş,Besiktas,Levent Çamlık Parkı,41.084855893097,29.0141047568898,LEVENT,LEVENT,Park,Park,genellestirilmis
2043,Tuzla,Tuzla,Şehit J. Er Serkan Gazeloğlu Parkı,40.8705151104524,29.3245370166067,AYDINLI,AYDINLI,Park,Park,genellestirilmis
2044,Tuzla,Tuzla,Bahçeler Parkı,40.8186997633448,29.3036369368121,POSTANE,POSTANE,Park,Park,genellestirilmis
2045,Tuzla,Tuzla,Duravit Parkı,40.8372488006884,29.2974059165981,EVLİYA ÇELEBİ,EVLIYA CELEBI,Park,Park,genellestirilmis
2046,Eyüpsultan,Eyupsultan,Yaylım Sok. Parkı,41.0811317359999,28.9254296461943,AKŞEMSETTİN,AKSEMSETTIN,Park,Park,genellestirilmis
2047,Sariyer,Sariyer,Şalcıkır Parkı,41.1421439121566,29.0408766235992,TARABYA,TARABYA,Park,Park,genellestirilmis
2048,Ataşehi̇r,Atasehir,80. Yıl Cumhuriyet Parkı,40.9821257776038,29.1487849973071,KAYIŞDAĞI,KAYISDAGI,Park,Park,genellestirilmis
2049,Ataşehi̇r,Atasehir,Ataşehir Parkı,40.9906204721311,29.130915143628,ATATÜRK,ATATURK,Park,Park,genellestirilmis
2050,Kağithane,Kagithane,Tan Parkı,41.0830430221319,28.9910487131446,HARMANTEPE,HARMANTEPE,Park,Park,genellestirilmis
2051,Kağithane,Kagithane,Harmantepe Parkı,41.0809526206423,28.9906912988433,HARMANTEPE,HARMANTEPE,Park,Park,genellestirilmis
2052,Tuzla,Tuzla,Orhan Gazi Parkı,40.8242850856554,29.2847572444344,POSTANE,POSTANE,Park,Park,genellestirilmis
2053,Tuzla,Tuzla,Mavi Evler Parkı,40.8303541785463,29.2995548270812,YAYLA,YAYLA,Park,Park,genellestirilmis
2054,Kadiköy,Kadikoy,Çocuk Parkı,40.9586650430519,29.1058435631533,BOSTANCI,BOSTANCI,Park,Park,cocuk
2055,Sariyer,Sariyer,Cezayirli Hasan Paşa Parkı,41.1573768161581,29.0365374448646,ÇAYIRBAŞI,CAYIRBASI,Park,Park,genellestirilmis
2056,Sultangazi̇,Sultangazi,İBB Gazi Parkı,41.0953808130285,28.8996915620815,YUNUS EMRE,YUNUS EMRE,Park,Park,genellestirilmis
2057,Maltepe,Maltepe,Morsümbül Parkı,40.924682757692,29.1642690332799,ESENKENT,ESENKENT,Park,Park,genellestirilmis
2058,Şi̇şli̇,Sisli,Bahtiyar Kaşlı Parkı,41.046903554976,28.9848337238872,ERGENEKON,ERGENEKON,Park,Park,genellestirilmis
2059,Beşi̇ktaş,Besiktas,Küçük Çamlık Parkı,41.0757059960645,29.0288087982512,KÜLTÜR,KULTUR,Park,Park,genellestirilmis
2060,Tuzla,Tuzla,Kanuni Sultan Süleyman Parkı,40.9001270120762,29.347558388024,MESCİT,MESCIT,Park,Park,genellestirilmis
2061,Güngören,Gungoren,23 Nisan Parkı,41.003186508028,28.8871247857035,ABDURRAHMAN NAFİZ GÜRMAN,ABDURRAHMAN NAFIZ GURMAN,Park,Park,genellestirilmis
2062,Sariyer,Sariyer,Çelik Çıkmaz Parkı,41.1270109667819,29.0461052582193,FERAHEVLER,FERAHEVLER,Park,Park,genellestirilmis
2063,Sultangazi̇,Sultangazi,İslambey Parkı,41.1242071986282,28.8793227196289,CEBECİ,CEBECI,Park,Park,genellestirilmis
2064,Sultangazi̇,Sultangazi,Okul Cad. Parkı,41.101017824952,28.9008644526079,75. YIL,75. YIL,Park,Park,genellestirilmis
2065,Büyükçekmece,Buyukcekmece,Halit Dede Parkı,41.0182436847657,28.6028105380518,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
2066,Eyüpsultan,Eyupsultan,Zambak Parkı,41.0703436518669,28.9395554611518,ESENTEPE,ESENTEPE,Park,Park,genellestirilmis
2067,Sultangazi̇,Sultangazi,Şehit Hacı Alkan Parkı,41.1123130824719,28.8639675235451,CEBECİ,CEBECI,Park,Park,genellestirilmis
2068,Sultangazi̇,Sultangazi,Aslangazı Parkı,41.1060471845346,28.8999297311089,GAZİ,GAZI,Park,Park,genellestirilmis
2069,Beşi̇ktaş,Besiktas,Kelaynak Parkı,41.0680328528734,29.0282542950625,ULUS,ULUS,Park,Park,genellestirilmis
2070,Şi̇şli̇,Sisli,Taşkızak Parkı,41.0577818668884,28.9650456392928,HALİL RIFAT PAŞA,HALIL RIFAT PASA,Park,Park,genellestirilmis
2071,Şi̇şli̇,Sisli,Necmiye Öğretmen Parkı,41.0623679898206,28.9707565427931,KAPTANPAŞA,KAPTANPASA,Park,Park,genellestirilmis
2072,Bağcilar,Bagcilar,Çınarlı Park,41.0354476607635,28.859022673851,ÇINAR,CINAR,Park,Park,genellestirilmis
2073,Beyli̇kdüzü,Beylikduzu,Kıvırcık Ali Parkı,40.9902643620744,28.6296102230358,ADNAN KAHVECİ,ADNAN KAHVECI,Park,Park,genellestirilmis
2074,Bağcilar,Bagcilar,Uçanevler Parkı,41.0488407082391,28.8375923197354,DEMİRKAPI,DEMIRKAPI,Park,Park,genellestirilmis
2075,Şi̇şli̇,Sisli,Avni Dilligil Parkı,41.0708044955489,29.0032255608952,GÜLBAHAR,GULBAHAR,Park,Park,genellestirilmis
2076,Şi̇şli̇,Sisli,Biberiye Sok. Parkı,41.0730967312751,28.9975952451963,GÜLBAHAR,GULBAHAR,Park,Park,genellestirilmis
2077,Sariyer,Sariyer,Kurt Yolu Parkı,41.1188932070689,28.995080324672,AYAZAĞA,AYAZAGA,Park,Park,genellestirilmis
2078,Sariyer,Sariyer,G-65. Sok. Parkı,41.1192432837918,29.0020394781709,AYAZAĞA,AYAZAGA,Park,Park,genellestirilmis
2079,Şi̇şli̇,Sisli,Park,41.0709725434717,28.9956022810425,MECİDİYEKÖY,MECIDIYEKOY,Park,Park,genellestirilmis
2080,Sariyer,Sariyer,Park,41.1157565393768,28.9976741517478,AYAZAĞA,AYAZAGA,Park,Park,genellestirilmis
2081,Beyli̇kdüzü,Beylikduzu,Turgut Reis Parkı,40.9940847757909,28.6738167421338,YAKUPLU,YAKUPLU,Park,Park,genellestirilmis
2082,Beyli̇kdüzü,Beylikduzu,Yavuz Sultan Selim Parkı,41.003278662606,28.6721380166416,YAKUPLU,YAKUPLU,Park,Park,genellestirilmis
2083,Bağcilar,Bagcilar,Ahmed Ziyaüddin Gümüşhanevi Parkı,41.0257336220854,28.8579570698385,YENİGÜN,YENIGUN,Park,Park,genellestirilmis
2084,Şi̇şli̇,Sisli,Gülbahar Mah. Muhtarlık Parkı,41.0702728962758,29.0007679010077,GÜLBAHAR,GULBAHAR,Park,Park,genellestirilmis
2085,Sariyer,Sariyer,G-23 Parkı,41.1192287779827,28.9974945667338,AYAZAĞA,AYAZAGA,Park,Park,genellestirilmis
2086,Şi̇şli̇,Sisli,Belen Sok. Parkı,41.0636922607944,28.9955340208926,FULYA,FULYA,Park,Park,genellestirilmis
2087,Kartal,Kartal,Kemal Hacıyüzbaşıoğlu Parkı,40.9145449977283,29.1605290479332,CEVİZLİ,CEVIZLI,Park,Park,genellestirilmis
2088,Eyüpsultan,Eyupsultan,Çocuk Parkı,41.1379609338455,28.8236303724821,PİRİNÇÇİ,PIRINCCI,Park,Park,cocuk
2089,Maltepe,Maltepe,Irmak Sokak Parkı,40.9437152015607,29.136586853012,GİRNE,GIRNE,Park,Park,genellestirilmis
2090,Fati̇h,Fatih,Park,41.0192287581666,28.9662186534284,SARIDEMİR,SARIDEMIR,Park,Park,genellestirilmis
2091,Çekmeköy,Cekmekoy,Mevlana Parkı,41.0187885071607,29.1850589005076,MEHMET AKİF,MEHMET AKIF,Park,Park,genellestirilmis
2092,Çekmeköy,Cekmekoy,Cemal Güngör Parkı,41.0349212783347,29.2317368897946,TAŞDELEN,TASDELEN,Park,Park,genellestirilmis
2093,Çekmeköy,Cekmekoy,Fevzi Çakmak Parkı,41.014558366386,29.190869957596,ÇAMLIK,CAMLIK,Park,Park,genellestirilmis
2094,Çekmeköy,Cekmekoy,Çekmeköy Kent Parkı,41.0329452531405,29.1702997120519,MERKEZ,MERKEZ,Park,Park,genellestirilmis
2095,Gazi̇osmanpaşa,Gaziosmanpasa,Zafer Parkı,41.0782961574098,28.9067518371503,KAZIM KARABEKİR,KAZIM KARABEKIR,Park,Park,genellestirilmis
2096,Bakirköy,Bakirkoy,Özhan Canaydın Parkı,40.9756479724136,28.7979969366675,ŞENLİKKÖY,SENLIKKOY,Park,Park,genellestirilmis
2097,Avcilar,Avcilar,Dursun Bakan Parkı,40.9807030895028,28.7204132367901,MERKEZ,MERKEZ,Park,Park,genellestirilmis
2098,Sultangazi̇,Sultangazi,Malkoçoğlu Sütcü İmam Parkı,41.1148186115617,28.8482737657425,MALKOÇOĞLU,MALKOCOGLU,Park,Park,genellestirilmis
2099,Sultangazi̇,Sultangazi,Zübeyde Hanım Parkı ,41.0990839235024,28.9076399500487,ZÜBEYDE HANIM,ZUBEYDE HANIM,Park,Park,genellestirilmis
2100,Eyüpsultan,Eyupsultan,Erguvan Parkı,41.0767788283141,28.9223425004474,YEŞİLPINAR,YESILPINAR,Park,Park,genellestirilmis
2101,Pendi̇k,Pendik,Şehit Bekçi Şaban Aras Parkı,40.8751239144703,29.2686697267996,ÇAMÇEŞME,CAMCESME,Park,Park,genellestirilmis
2102,Esenyurt,Esenyurt,Şehitler Parkı,41.017463911902,28.6706983873456,AKEVLER,AKEVLER,Park,Park,genellestirilmis
2103,Esenyurt,Esenyurt,Osmanlı Parkı,41.0368222856573,28.6736548282215,BAĞLARÇEŞME,BAGLARCESME,Park,Park,genellestirilmis
2104,Çatalca,Catalca,Aydınlar Köyü Park,41.3747282794631,28.2087174036642,AYDINLAR,AYDINLAR,Park,Park,genellestirilmis
2105,Çatalca,Catalca,Hallaçlı Köyü Park,41.3188300163357,28.0988666522558,HALLAÇLI,HALLACLI,Park,Park,genellestirilmis
2106,Çatalca,Catalca,Karacaköy Park-1,41.4024536781219,28.3816399806069,KARACAKÖY MERKEZ,KARACAKOY MERKEZ,Park,Park,genellestirilmis
2107,Çatalca,Catalca,Karacaköy Parkı,41.4000589150781,28.3831531073836,KARACAKÖY MERKEZ,KARACAKOY MERKEZ,Park,Park,genellestirilmis
2108,Eyüpsultan,Eyupsultan,İBB Şehit Hüseyin Çatalkaş Parkı,41.08066431396,28.9393429362204,ÇIRÇIR,CIRCIR,Park,Park,genellestirilmis
2109,Sancaktepe,Sancaktepe,Seyhan Parkı,41.0115144019359,29.2413940728832,YENİDOĞAN,YENIDOGAN,Park,Park,genellestirilmis
2110,Sancaktepe,Sancaktepe,Saadet Parkı,41.009703714677,29.2330928855176,YENİDOĞAN,YENIDOGAN,Park,Park,genellestirilmis
2111,Si̇li̇vri̇,Silivri,Park,41.080875322469,28.0831330664398,SANCAKTEPE,SANCAKTEPE,Park,Park,genellestirilmis
2112,Si̇li̇vri̇,Silivri,Park,41.0817934486529,28.0792278059495,BALABAN,BALABAN,Park,Park,genellestirilmis
2113,Eyüpsultan,Eyupsultan,Alperen Cad. Parkı,41.0841315745346,28.9229258865659,AKŞEMSETTİN,AKSEMSETTIN,Park,Park,genellestirilmis
2114,Bağcilar,Bagcilar,Soğuksu Parkı,41.0585363216704,28.8279569206771,MAHMUTBEY,MAHMUTBEY,Park,Park,genellestirilmis
2115,Bahçeli̇evler,Bahcelievler,Ekrem Bulut Parkı,41.0030498094386,28.8433202912793,ŞİRİNEVLER,SIRINEVLER,Park,Park,genellestirilmis
2116,Kartal,Kartal,Hanımeli Parkı,40.9073257856006,29.1745329831142,ATALAR,ATALAR,Park,Park,genellestirilmis
2117,Başakşehi̇r,Basaksehir,561 Ada Parkı,41.1097954895546,28.791910050109,BAŞAKŞEHİR,BASAKSEHIR,Park,Park,genellestirilmis
2118,Beykoz,Beykoz,Çınar Parkı,41.1748085534563,29.0919731786551,ANADOLU KAVAĞI,ANADOLU KAVAGI,Park,Park,genellestirilmis
2119,Beykoz,Beykoz,İBB Paşabahçe Sahil Parkı,41.1164250864405,29.0937808565651,PAŞABAHÇE,PASABAHCE,Park,Park,genellestirilmis
2120,Eyüpsultan,Eyupsultan,Direk Sok. Parkı,41.0713068082274,28.9336865778564,KARADOLAP,KARADOLAP,Park,Park,genellestirilmis
2121,Ümrani̇ye,Umraniye,Orhan Gazi Parkı,41.0264417111515,29.0999020944341,YAMANEVLER,YAMANEVLER,Park,Park,genellestirilmis
2122,Kartal,Kartal,Şehit Hasan Kapan Parkı,40.8961386802622,29.2227108568626,YALI,YALI,Park,Park,genellestirilmis
2123,Kartal,Kartal,Yunus Emre-1 Parkı,40.9304013870978,29.2162456705893,UĞUR MUMCU,UGUR MUMCU,Park,Park,genellestirilmis
2124,Adalar,Adalar,İzzet Orbay Çocuk Parkı,40.8672180707344,29.1335642435889,MADEN,MADEN,Park,Park,cocuk
2125,Adalar,Adalar,Aydoğdu Çocuk Parkı,40.8711148405133,29.1297113195492,NİZAM,NIZAM,Park,Park,cocuk
2126,Ümrani̇ye,Umraniye,Aliya İzzet Begoviç Parkı,41.0142635013582,29.1169116947061,ARMAĞANEVLER,ARMAGANEVLER,Park,Park,genellestirilmis
2127,Arnavutköy,Arnavutkoy,Yahya Kemal Parkı,41.1994541812514,28.7258764326235,MAREŞAL FEVZİ ÇAKMAK,MARESAL FEVZI CAKMAK,Park,Park,genellestirilmis
2128,Arnavutköy,Arnavutkoy,Çilingir Meydan Parkı,41.1882632991804,28.6776644250161,ÇİLİNGİR,CILINGIR,Park,Park,genellestirilmis
2129,Tuzla,Tuzla,Hasan Çoşar Parkı,40.8509725737234,29.3120793293194,İÇMELER,ICMELER,Park,Park,genellestirilmis
2130,Tuzla,Tuzla,Cevher Parkı,40.8249386169441,29.3067051916585,POSTANE,POSTANE,Park,Park,genellestirilmis
2131,Beşi̇ktaş,Besiktas,Erlangen Parkı,41.082168747291,29.0145409354913,LEVENT,LEVENT,Park,Park,genellestirilmis
2132,Beşi̇ktaş,Besiktas,Birlik Parkı,41.073107627477,29.0185192729683,NİSBETİYE,NISBETIYE,Park,Park,genellestirilmis
2133,Sancaktepe,Sancaktepe,Necip Fazıl Kısakürek Parkı,40.9986585281324,29.247702720228,ABDURRAHMANGAZİ,ABDURRAHMANGAZI,Park,Park,genellestirilmis
2134,Sancaktepe,Sancaktepe,Abdurrahimgazi Parkı,40.9975917031054,29.2238522095698,ABDURRAHMANGAZİ,ABDURRAHMANGAZI,Park,Park,genellestirilmis
2135,Esenyurt,Esenyurt,Aslanağzı Sok. Parkı,41.042745657682,28.6481991450601,OSMANGAZİ,OSMANGAZI,Park,Park,genellestirilmis
2136,Arnavutköy,Arnavutkoy,Atatürk Gençlik ve Kültür Parkı,41.1858868024908,28.7302253355425,ARNAVUTKÖY MERKEZ,ARNAVUTKOY MERKEZ,Park,Park,genellestirilmis
2137,Eyüpsultan,Eyupsultan,Orhan Gazi Sok. Parkı,41.0627495101366,28.9370209321142,SAKARYA,SAKARYA,Park,Park,genellestirilmis
2138,Eyüpsultan,Eyupsultan,Zalpaşa Parkı,41.0454745910744,28.934780314019,NİŞANCI,NISANCI,Park,Park,genellestirilmis
2139,Çatalca,Catalca,Manisa Bayırı Çocuk Parkı,41.1328096053123,28.4620053696027,FERHATPAŞA,FERHATPASA,Park,Park,cocuk
2140,Çatalca,Catalca,Kaleiçi Camii Karşısı Çocuk Parkı,41.1452002992959,28.4574301222509,KALEİÇİ,KALEICI,Park,Park,cocuk
2141,Sancaktepe,Sancaktepe,Kardelen Parkı,41.0117598337723,29.2055494595086,MECLİS,MECLIS,Park,Park,genellestirilmis
2142,Eyüpsultan,Eyupsultan,Savaklar Parkı,41.0341074137138,28.9378399239328,DEFTERDAR,DEFTERDAR,Park,Park,genellestirilmis
2143,Ümrani̇ye,Umraniye,Mevlana Parkı,41.0271523293166,29.0900221191522,ATATÜRK,ATATURK,Park,Park,genellestirilmis
2144,Ümrani̇ye,Umraniye,Fatma Nine Parkı,41.0203910613174,29.0976665777099,İSTİKLAL,ISTIKLAL,Park,Park,genellestirilmis
2145,Kartal,Kartal,Ali Bora (Kerimoğlu Ali) Parkı,40.9267986430341,29.2239133077603,YAKACIK YENİ,YAKACIK YENI,Park,Park,genellestirilmis
2146,Kartal,Kartal,Yavuz Selim Parkı,40.9278258577522,29.2166710190148,UĞUR MUMCU,UGUR MUMCU,Park,Park,genellestirilmis
2147,Esenyurt,Esenyurt,659. Sok. Parkı,41.0371903964375,28.6834945624683,SULTANİYE,SULTANIYE,Park,Park,genellestirilmis
2148,Esenyurt,Esenyurt,Petunya Parkı,41.0448522924377,28.6901358912478,SÜLEYMANİYE,SULEYMANIYE,Park,Park,genellestirilmis
2149,Sultanbeyli̇,Sultanbeyli,Park,40.9732748197347,29.2648379537401,AHMET YESEVİ,AHMET YESEVI,Park,Park,genellestirilmis
2150,Beykoz,Beykoz,Park,41.1379901804795,29.3052741363696,İSHAKLI,ISHAKLI,Park,Park,genellestirilmis
2151,Beykoz,Beykoz,Park,41.1394432758841,29.2963923788921,İSHAKLI,ISHAKLI,Park,Park,genellestirilmis
2152,Eyüpsultan,Eyupsultan,Bahriye Tontaş Parkı,41.1808055180389,28.8892913147999,GÖKTÜRK MERKEZ,GOKTURK MERKEZ,Park,Park,genellestirilmis
2153,Beykoz,Beykoz,Yenimahalle Çocuk Parkı,41.0691827204047,29.0871322308554,YENİ MAHALLE,YENI MAHALLE,Park,Park,cocuk
2154,Gazi̇osmanpaşa,Gaziosmanpasa,323 Sok. Parkı,41.0688281180069,28.8998631243066,HÜRRİYET,HURRIYET,Park,Park,genellestirilmis
2155,Gazi̇osmanpaşa,Gaziosmanpasa,Mehmet Akif Cad. Parkı,41.0817051754914,28.8867068125799,KARADENİZ,KARADENIZ,Park,Park,genellestirilmis
2156,Ümrani̇ye,Umraniye,Kumru Parkı,41.0113780668824,29.1403941478213,ALTINŞEHİR,ALTINSEHIR,Park,Park,genellestirilmis
2157,Ümrani̇ye,Umraniye,Şanlı Park,41.01909440359,29.1512615923391,ADEM YAVUZ,ADEM YAVUZ,Park,Park,genellestirilmis
2158,Ümrani̇ye,Umraniye,Şimal Parkı,41.0311808245301,29.1526924283522,PARSELLER,PARSELLER,Park,Park,genellestirilmis
2159,Ümrani̇ye,Umraniye,Gümüş Parkı,41.0029236869256,29.1254903188778,ÇAMLIK,CAMLIK,Park,Park,genellestirilmis
2160,Kartal,Kartal,Ay Yıldız Parkı,40.8983168429659,29.1898826805966,KARLIKTEPE,KARLIKTEPE,Park,Park,genellestirilmis
2161,Si̇li̇vri̇,Silivri,Park,41.1325992439922,28.2054101457563,KÜÇÜK KILIÇLI,KUCUK KILICLI,Park,Park,genellestirilmis
2162,Si̇li̇vri̇,Silivri,Park,41.1109733504118,28.1140542622662,ÇELTİK,CELTIK,Park,Park,genellestirilmis
2163,Esenyurt,Esenyurt,Rotary 100. Yıl Parkı,41.0462943561791,28.6791979115678,ARDIÇLI,ARDICLI,Park,Park,genellestirilmis
2164,Esenyurt,Esenyurt,Erguvan Parkı,41.0668813445971,28.659596042956,ORHAN GAZİ,ORHAN GAZI,Park,Park,genellestirilmis
2165,Başakşehi̇r,Basaksehir,Park,41.0663070791727,28.6983975779435,BAHÇEŞEHİR 1. KISIM,BAHCESEHIR 1. KISIM,Park,Park,genellestirilmis
2166,Başakşehi̇r,Basaksehir,Köyiçi Parkı,41.1103994985809,28.7413636263218,KAYABAŞI,KAYABASI,Park,Park,genellestirilmis
2167,Zeyti̇nburnu,Zeytinburnu,Mevlevihane Parkı,41.0158614254259,28.9020836113786,MALTEPE,MALTEPE,Park,Park,genellestirilmis
2168,Sancaktepe,Sancaktepe,Ahmet Yesevi Parkı,41.0076884995262,29.2251089529262,KEMAL TÜRKLER,KEMAL TURKLER,Park,Park,genellestirilmis
2169,Sancaktepe,Sancaktepe,Metin Göktepe Parkı,41.0090930643307,29.199893972212,MECLİS,MECLIS,Park,Park,genellestirilmis
2170,Sancaktepe,Sancaktepe,Safa Tepesi Şehir Parkı,41.012296567601,29.2560091915207,MEVLANA,MEVLANA,Park,Park,genellestirilmis
2171,Sancaktepe,Sancaktepe,Alsancak Parkı,40.9844232141612,29.2445804830621,OSMANGAZİ,OSMANGAZI,Park,Park,genellestirilmis
2172,Kartal,Kartal,Çifteler Parkı,40.9100683739229,29.1808870171306,CEVİZLİ,CEVIZLI,Park,Park,genellestirilmis
2173,Kartal,Kartal,Ali Duranoğlu Parkı,40.8931038192802,29.1842117759946,YUKARI,YUKARI,Park,Park,genellestirilmis
2174,Si̇li̇vri̇,Silivri,Park,41.0774585742003,28.1834397032596,SEMİZKUMLAR,SEMIZKUMLAR,Park,Park,genellestirilmis
2175,Si̇li̇vri̇,Silivri,Park,41.1309616838388,28.1274048852765,YOLÇATI,YOLCATI,Park,Park,genellestirilmis
2176,Si̇li̇vri̇,Silivri,Öztürk Atalay Parkı,41.092451358558,28.3333898166058,HÜRRİYET,HURRIYET,Park,Park,genellestirilmis
2177,Ümrani̇ye,Umraniye,Foynisa Parkı,41.012491513524,29.1052231681851,ATAKENT,ATAKENT,Park,Park,genellestirilmis
2178,Ümrani̇ye,Umraniye,Şelale Parkı,41.0071557571078,29.1188701639278,SİTE,SITE,Park,Park,genellestirilmis
2179,Ümrani̇ye,Umraniye,Genç Parkı,41.0162390050868,29.1043777546283,ATAKENT,ATAKENT,Park,Park,genellestirilmis
2180,Sancaktepe,Sancaktepe,Bosna Parkı,40.9829054627641,29.2310615144901,EYÜP SULTAN,EYUP SULTAN,Park,Park,genellestirilmis
2181,Sancaktepe,Sancaktepe,Kaplan Parkı,40.9594717730523,29.2218874642698,FATİH,FATIH,Park,Park,genellestirilmis
2182,Tuzla,Tuzla,Hatboyu Parkı,40.8444005395951,29.3000801308407,EVLİYA ÇELEBİ,EVLIYA CELEBI,Park,Park,genellestirilmis
2183,Beykoz,Beykoz,Şehit Er Murat Güler Parkı (Deri Kundura-Dere Kenarı),41.1456624529438,29.0851843439792,ÇAMLIBAHÇE,CAMLIBAHCE,Park,Park,genellestirilmis
2184,Beykoz,Beykoz,Çocuk Parkı,41.1649737720447,29.2717852452958,BOZHANE,BOZHANE,Park,Park,cocuk
2185,Beykoz,Beykoz,Şehit Görkem Taş Parkı,41.1032431013921,29.0881302917468,ÇUBUKLU,CUBUKLU,Park,Park,genellestirilmis
2186,Beykoz,Beykoz,Hünkar Tepe Parkı,41.143904509603,29.0957644111956,ORTAÇEŞME,ORTACESME,Park,Park,genellestirilmis
2187,Si̇li̇vri̇,Silivri,Sadık Özgür Parkı,41.0606174555716,28.3451432143565,SELİMPAŞA,SELIMPASA,Park,Park,genellestirilmis
2188,Si̇li̇vri̇,Silivri,Park,41.0996540480209,28.0109921225879,İSMETPAŞA,ISMETPASA,Park,Park,genellestirilmis
2189,Si̇li̇vri̇,Silivri,Park,41.1535006431107,28.2375779780823,FENER,FENER,Park,Park,genellestirilmis
2190,Si̇li̇vri̇,Silivri,Park,41.2259504729064,28.2110844746055,BÜYÜK SİNEKLİ,BUYUK SINEKLI,Park,Park,genellestirilmis
2191,Si̇li̇vri̇,Silivri,Park,41.0699974472598,28.2715317832117,CUMHURİYET,CUMHURIYET,Park,Park,genellestirilmis
2192,Eyüpsultan,Eyupsultan,Kanun Sok. Parkı,41.0497530480997,28.9277841360653,İSLAMBEY,ISLAMBEY,Park,Park,genellestirilmis
2193,Pendi̇k,Pendik,Cumhuriyet Parkı,40.8701668450201,29.2957779343749,FATİH,FATIH,Park,Park,genellestirilmis
2194,Pendi̇k,Pendik,Şehit Yüzbaşı Sezgin Keskin Parkı,40.8718297710382,29.2992424935657,FATİH,FATIH,Park,Park,genellestirilmis
2195,Sultangazi̇,Sultangazi,Dede Korkut Parkı,41.0929029185354,28.8948714585085,YUNUS EMRE,YUNUS EMRE,Park,Park,genellestirilmis
2196,Bahçeli̇evler,Bahcelievler,Şehit Serkan Alçınkaya Parkı,41.0089193243515,28.8592285477495,BAHÇELİEVLER,BAHCELIEVLER,Park,Park,genellestirilmis
2197,Bahçeli̇evler,Bahcelievler,Sami Özey Parkı,41.009020135442,28.8677547787898,BAHÇELİEVLER,BAHCELIEVLER,Park,Park,genellestirilmis
2198,Bahçeli̇evler,Bahcelievler,Turgay Şeren Parkı,41.0063580790701,28.8768954333741,BAHÇELİEVLER,BAHCELIEVLER,Park,Park,genellestirilmis
2199,Esenler,Esenler,Şehit Celal Demir Parkı,41.0507131595337,28.8597743377358,TUNA,TUNA,Park,Park,genellestirilmis
2200,Esenler,Esenler,Piyade Er Şevki Eren Yatkın Parkı,41.0574940571362,28.8698263641678,HAVAALANI,HAVAALANI,Park,Park,genellestirilmis
2201,Tuzla,Tuzla,Mektup Parkı,40.8186466879567,29.2885822918556,POSTANE,POSTANE,Park,Park,genellestirilmis
2202,Tuzla,Tuzla,İkizler Parkı,40.8132176624842,29.2702679608322,POSTANE,POSTANE,Park,Park,genellestirilmis
2203,Arnavutköy,Arnavutkoy,Esat Gülemek Parkı,41.1527775248377,28.6184267737286,HASTANE,HASTANE,Park,Park,genellestirilmis
2204,Arnavutköy,Arnavutkoy,Bolluca Parkı,41.1969106545195,28.764974217659,HİCRET,HICRET,Park,Park,genellestirilmis
2205,Arnavutköy,Arnavutkoy,Cumhuriyet Parkı,41.2047344247478,28.715486357376,MEHMET AKİF ERSOY,MEHMET AKIF ERSOY,Park,Park,genellestirilmis
2206,Arnavutköy,Arnavutkoy,Şelale Parkı,41.205171410807,28.7165384631427,MAREŞAL FEVZİ ÇAKMAK,MARESAL FEVZI CAKMAK,Park,Park,genellestirilmis
2207,Arnavutköy,Arnavutkoy,Muhsin Yazıcıoğlu Parkı,41.1965358393749,28.7213928236538,MAREŞAL FEVZİ ÇAKMAK,MARESAL FEVZI CAKMAK,Park,Park,genellestirilmis
2208,Eyüpsultan,Eyupsultan,Şifa Havuzu Parkı,41.0454795409727,28.9250934054909,DÜĞMECİLER,DUGMECILER,Park,Park,genellestirilmis
